item,itemLabel,startDate,endDate
Q5488595,Frank Mussell,1980-04-18,1981
Q16018947,Norman Walsh,1981,1983-05-22
Q4155258,Azim Daudpota,1983-07,1986-01
Q16016626,Josiah Tungamirai,1986-01,1992
Q7167845,Perrance Shiri,1992,2017-12-07
,Shebba Shumbayaonda,2017-12-07,2017-12-18
Q5367709,Elson Moyo,2017-12-18,
