item,itemLabel,startDate,endDate,psid
Q105071475,Joel Matiza,2014-12,2015-07-06,Q105071475-4A2C959F-45DD-4112-B37E-3458187D58D4
Q111281731,Ray Kaukonde,2005-04-15,2008-08-25,Q111281731-21F66F6C-C736-4577-A2E1-352561974077
Q111281744,Simbaneuta Mudarikwa,2013-08-25,2014-11-25,Q111281744-F94C7394-91D0-47F1-A241-431207FBFD73
Q111291925,David Musabayana,2017-12-04,2018-07,Q111291925-0C30F73D-639B-419E-9DC4-DD4704815508
Q19144163,David Karimanzira,1996-05-09,2005-04-15,Q19144163-FB0F2240-D6A8-4BFA-AABB-AC5410E54FBB
Q4687771,Aeneas Chigwedere,2008-08-25,2013,Q4687771-E939AADD-2A2B-4314-81DE-108D0F917FD4
Q4741842,Ambrose Mutinhiri,2015-07-06,2017,Q4741842-7310062D-0599-41AD-925B-18FE823A5690
