item,itemLabel,startDate,endDate,sourceDate,psid
Q14922135,Moven Mahachi,1992,2001-05-26,,Q14922135-4B100712-286C-4D35-A58D-184FCE102E2D
Q7660136,Sydney Sekeramayi,2001,2009-02-13,,Q7660136-5B8B6FC5-7382-4862-83B3-FD1D493BFE61
Q510523,Emmerson Mnangagwa,2009-02-13,2013-09-11,,Q510523-BE5C9F8C-DDBB-41AC-9474-0B87412EF25A
Q7660136,Sydney Sekeramayi,2013-09-11,2017-11-27,,Q7660136-bada5eec-458d-3eac-bd2b-67774ddda121
Q6386891,Kembo Mohadi,2017-11-30,2017-12-29,,Q6386891-072cb1d9-4643-2d7a-3ade-da3b27c36b19
Q381334,Constantine Chiwenga,2017-12-29,2018-09-11,,Q381334-EF375B19-BDCA-43AC-9EC3-332BF6C340A9
Q7095508,Oppah Muchinguri,2018-09-11,,,Q7095508-bc9a372c-4d5c-7aeb-c0d1-4dcffc866501
