@@,itemlabel,item,startdate,enddate
+++,Robert Mugabe,Q10707,1980,1985
+++,Enos Nkala,Q5379434,1985,1990
+++,Richard Hove,,1990,1992
+++,Moven Mahachi,Q14922135,1992,2001-05-26
+++,Sydney Sekeramayi,Q7660136,2001,2009-02-13
+++,Emmerson Mnangagwa,Q510523,2009-02-13,2013-09-11
->,Constantine Chiwenga->Constantino Chiwenga,Q381334,2017-12-29,2018-09-11
