item,itemLabel,startDate,endDate
Q1379403,Simba Makoni,1980-05,1981-01
Q46853306,Jock Kay,1988-01-22,1990-04
Q7660812,Sylvester Nguni,2006,
Q7446983,Seiso Moyo,2011-10-11,2012-12-21
,Paddy Zhanda,2013-10-10,
,Davis Marapira,2017-11-30,
,Douglas Karoro,2018,
Q94973458,Vangelis Haritatos,2018,
