wanted,position,positionid,from,start,end
Q86628132,Minister of Health and Child Welfare,Q110197078,Q381334,2020-08-04,
Q5238373,Minister of Health and Child Welfare,Q98113964,Q86628132,2018-09-07,2020-07-07
Q7965696,Minister of Regional Integration and International Cooperation,Q110197765,Q43180489,2017-11-30,2021-01-20
Q510523,Minister of National Housing and Social Amenities,Q110197478,Q5446764,2009-02-13,2013-09-11
Q7965696,Minister of the Environment,Q110197142,Q3081621,2009-02-13,2013-09-11
Q3133488,"Minister of Higher Education, Science and Technology",Q110197100,Q2112402,2005-04-16,2012-10-04
Q15992851,Minister of Mines and Mining Development,Q110197469,Q4747917,2004-02,2009-01
Q111313065,Governor of Matabeleland North,Q111317452,Q2011278,2000,2005
