item,itemLabel,startDate,endDate
,Tichaendepi Masaya,1980,1982
Q2897691,Bernard Chidzero,1982,1995
,Ariston Chambati,1995-04,1995-10
Q510523,Emmerson Mnangagwa,1995-11,1996-04
Q3133488,Herbert Murerwa,1996-04,2000-07
Q1379403,Simba Makoni,2000-07,2002-08
Q3133488,Herbert Murerwa,2002-08,2004-02
Q32534048,Christopher Kuruneri,2004-02,2004-04-26
Q3133488,Herbert Murerwa,2004-04-26,2007-02-06
Q7412244,Samuel Mumbengegwi,2007-02-06,2008-12
Q3369338,Patrick Chinamasa,2009-01-07,2009-02-13
Q7410395,Tendai Biti,2009-02,2013-07
Q3369338,Patrick Chinamasa,2013-09-11,2017-10-09
Q16151660,Ignatius Chombo,2017-10-10,2017-11-27
Q3369338,Patrick Chinamasa,2017-11-21,2018-09-07
Q15999920,Mthuli Ncube,2018-09-07,
