item,itemLabel,startDate,endDate,psid
Q107535391,Harry Elinder Davies,1980-04-18,1980-06-24,Q107535391-CA04D730-4569-4A99-A77D-BC2AE73BBD67
Q110101751,Telford Georges,1983-03,1984-02,Q110101751-459F25D9-8233-4411-9D2D-8D0D6E39DA83
Q110101754,Simbarashe Muchechetere,1992,2001-12-27,Q110101754-B0CE43FE-EE18-4B7A-ABE0-60552BE4D2C6
Q110101756,Wilson Sandura,1998,2011-07,Q110101756-FD863F85-BD8B-4D0D-9BD0-9FBDB308714D
Q110101757,Misheck Cheda,2001-07,2012,Q110101757-7EC67343-9E76-4D5C-A027-5432C410E2B4
Q110101760,Vernanda Ziyambi,2017-02-06,2019-07-02,Q110101760-B99C6D64-804E-4EDE-B996-401C427114B6
Q110101760,Vernanda Ziyambi,2001-07,2016-11-30,Q110101760-C786414C-90CB-4DDF-9C6E-8E7B55445CF4
Q110101763,Ben Hlatshwayo,2013-05-22,,Q110101763-DAB52BF0-04DC-46F9-9623-1EC0B727B74E
Q110101764,Antonia Guvava,2013-11,,Q110101764-917DE6AE-7C2D-4EB9-A5EE-3D6489D32E70
Q110107610,Rita Makarau,2006,,Q110107610-942C21E4-88F5-46DC-93B2-4E538358FA60
Q110107612,Paddington Garwe,2010,,Q110107612-3E515334-22B5-4009-BF04-809B6ACF80A6
Q110107614,Yunus Omerjee,2011,2013-04-04,Q110107614-FAE89329-CB89-4217-8619-642D0153A97B
Q110107617,Chinembiri Bhunu,2015-09-16,,Q110107617-F3EFF265-3C64-45C8-9CE2-F355E55B4746
Q110107620,Susan Mavangira,2015-09-16,,Q110107620-949E9387-FB8F-4CF2-A476-4DF2531E073D
Q110107622,Tendai Uchena,2015-09-16,,Q110107622-1B000698-1CD9-4BAC-99B2-C6C57B2B7CBF
Q110107624,Francis Bere,2018-05-11,,Q110107624-148F6144-8050-42EB-908B-9C639C0A8684
Q110107625,Charles Hungwe,2019-06-30,,Q110107625-D3956E0A-226A-4628-B07D-DF2CEC65A369
Q110108609,Nicholas Mathonsi,2019-06-30,,Q110108609-E808ED8F-9605-401E-8757-E3D07FD5BF79
Q111327981,Ahmed Ebrahim,1990,2002-05,Q111327981-DA116028-43FE-4B0C-8A82-8830C3FBF4DC
Q13576447,Elizabeth Gwaunza,2002,,Q13576447-2DA8A67C-D2D0-432E-B20F-40B092263914
Q18187087,Hector Macdonald,1980-04-18,1980-04-30,Q18187087-E1356B58-E99B-46CE-834B-98EA2E73D7C1
Q18345927,Leo Baron,1980-05-08,1983,Q18345927-F673C72E-2FF7-45A8-B55F-D11638BCE0A7
Q28912516,John Fieldsend,1980-07,1983-02,Q28912516-9EB321E4-C790-449F-9548-91FE4A73360B
Q46617470,Nicholas McNally,1984,2001-12-31,Q46617470-908971BA-DE0C-4994-81A5-A2C0ED3F63C2
Q4772638,Anthony Gubbay,1983,2001-07-01,Q4772638-2169BA4F-04C3-4FC9-8CDF-006D4AE4D28D
Q4901142,Bharat Patel,2013-05-22,,Q4901142-FDD9913E-D093-462E-835A-87A86C9670AA
Q5379289,Enoch Dumbutshena,1980-05-08,1990,Q5379289-397766BC-26D2-400D-A6DE-3A60CD68DB4B
Q5576402,Godfrey Chidyausiku,2001-03,2017-02-28,Q5576402-9C448727-D15B-4EBB-BCFE-881557357F03
Q56222237,Luke Malaba,2001-07,,Q56222237-5007E8DD-AD0C-40D5-BDBB-030FB2CF70DD
Q61646493,Marie-Anne Gowora,2012-05-02,,Q61646493-1E14053B-0E5F-4D45-8C45-EB9751539FD1
Q61728672,Bennie Goldin,1980-05-08,1981,Q61728672-2EBE9806-0A8C-46E3-BAD2-0049359594AB
Q6246673,John Manyarara,1987-01,1992,Q6246673-8F13A8EF-6AC8-4829-8C61-07781D5CC93E
Q87758093,Lavender Makoni,2018-05-11,,Q87758093-345EE690-9075-4C3F-AE36-88174CD7E58D
