item,itemLabel,startDate,endDate,sourceDate,psid
Q2112402,Stan Mudenge,1995-04-15,2005-04-14,,Q2112402-83A68840-9F1A-487B-BA46-9FEC6F020CD8
Q7025447,Nicholas Goche,1995-06-15,2000-06-15,,Q7025447-7C91D124-AD57-4C6E-9F4A-FC64444D5E14
Q514464,Simbarashe Mumbengegwi,2005-04-15,2017-10-09,,Q514464-1363CABB-1B1B-4A4A-8379-82FBAB66064B
Q7965696,Walter Mzembi,2017-10-09,2017-11-27,,Q7965696-A703D053-AF31-44AB-A089-E6D757DA215D
Q514464,Simbarashe Mumbengegwi,2017-11-27,2017-11-30,,Q514464-2569CD86-EEC3-4D25-8419-5A2DB363C497
Q43180489,Sibusiso Moyo,2017-11-30,2021-01-20,,Q43180489-9210FC9D-A513-46A0-BD40-E724600A2492
Q85748517,Amon Murwira,2021-01-20,2021-03-02,,Q85748517-449260C5-F5D7-45FF-B834-760E0056CCA1
Q105637570,Frederick Shava,2021-02-08,,,Q105637570-56E5E36F-6B63-4C74-AC1B-CAF7FC83A09B
