item,itemLabel,startDate,endDate,psid
Q510523,Emmerson Mnangagwa,1980,1988,Q510523-4E95C06B-8717-4B5D-A4D1-88A85EB68E7D
Q5274292,Didymus Mutasa,2005-04,2009-02-13,Q5274292-FBC013B5-13C3-438F-ABB9-7164CFBDC264
Q6386891,Kembo Mohadi,2015,2017,Q6386891-F4CA6374-D4E2-4B3D-AAED-6A3B7D63963E
Q7025447,Nicholas Goche,2000,2005,Q7025447-05D552D8-CC79-4E6F-AABA-C5790739A39A
Q7660136,Sydney Sekeramayi,2009,2013,Q7660136-BF8DD019-AE23-428D-B5FA-FB8B07C5F09F
Q98112108,Owen Ncube,2018-09-20,2022-01-10,Q98112108-2BCC8B96-2B4F-4F87-ADDC-CB57C3D2D0D5
