item,itemLabel,startDate,endDate,psid
Q3264301,Lovemore Moyo,2008-08-25,2013-09-03,Q3264301-96DC0420-1133-4B1C-83FC-ACC27B8044C9
Q3274147,John Nkomo,2005-04-01,2008-03-05,Q3274147-7ADFAE9D-7A69-4825-B31D-FD7813BCCF23
Q510523,Emmerson Mnangagwa,2000-07-01,2005,Q510523-65FDA210-C26F-4EC3-B616-5BDCF3A0A127
Q5274292,Didymus Mutasa,1980-05-14,1990,Q5274292-7630CE79-D5E8-40C9-AFAE-3C3B988A9B01
Q58007739,Jacob Mudenda,2013-09-03,,Q58007739-D91B4E3A-1CD2-4BA5-A878-E6D786D9FF2B
